"Tapu Bulu","https://static.wikia.nocookie.net/espokemon/images/0/02/Tapu_Bulu.png/revision/latest/scale-to-width-down/350?cb=20161129020732","Tipo planta","Tipo hada","Herbogénesis","","Se le conoce como el espíritu guardián de Ula-Ula, una de las islas de la región de Alola. Los colores de Tapu Bulu son los que dan nombre a la isla en la cual es venerado como guardián (ula'ula significa ""rojo"" en hawaiano). Tapu Bulu representa una de las cuatro deidades principales hawaianas, el dios de la creación y fertilidad Kāne, quien también es identificado con los bosques."
"Tapu Fini","https://static.wikia.nocookie.net/espokemon/images/e/ee/Tapu_Fini.png/revision/latest/scale-to-width-down/350?cb=20161129021929","Tipo agua","Tipo hada","Nebulogénesis","","Se le conoce como el espíritu guardián de Poni, una de las islas de la región de Alola. Los colores de Tapu Fini son los que dan nombre a la isla en la cual es venerado como guardián (poni significa ""morado"" en hawaiano). Tapu Fini representa una de las cuatro deidades principales hawaianas, el dios de los océanos Kanaloa."
"Tapu Koko","https://static.wikia.nocookie.net/espokemon/images/a/a2/Tapu_Koko.png/revision/latest/scale-to-width-down/350?cb=20160701140039","Tipo eléctrico","Tipo hada","Electrogénesis","","Se le conoce como el espíritu guardián de Melemele, una de las islas de la región de Alola. Los colores de Tapu Koko son los que dan nombre a la isla en la cual es venerado como guardián (melemele significa ""amarillo"" en hawaiano). Tapu Koko representa una de las cuatro deidades principales hawaianas, el dios de la guerra Kū, motivo por el que se le rinde respeto a través de combates Pokémon durante el festival en su honor. De igual forma, se basa en un guerrero hawaiano, como se puede notar por su piel oscura, su extravagante peinado y su armamento, el cual además puede usar para cubrirse completamente y formar el rostro de un pájaro en representación a Kū como si de la pieza de un tótem se tratase."
"Tapu Lele","https://static.wikia.nocookie.net/espokemon/images/1/19/Tapu_Lele.png/revision/latest/scale-to-width-down/350?cb=20161129011320","Tipo psíquico","Tipo hada","Psicogénesis","","Se le conoce como el espíritu guardián de Akala, una de las islas de la región de Alola. Los colores de Tapu Lele son los que dan nombre a la isla en la cual es venerado como guardián (âkala significa ""rosa"" en hawaiano). Tapu Lele representa una de las cuatro deidades principales hawaianas, el dios de la paz y los cielos Lono."
"Tauros","https://static.wikia.nocookie.net/espokemon/images/9/98/Tauros.png/revision/latest/scale-to-width-down/260?cb=20080909115022","Tipo normal","","Intimidación","Irascible","Tauros es un Pokémon de tipo normal introducido en la primera generación. Tauros siempre es macho, siendo la contraparte de Miltank."
"Teddiursa","https://static.wikia.nocookie.net/espokemon/images/1/1e/Teddiursa.png/revision/latest/scale-to-width-down/260?cb=20140208170009","Tipo normal","","Recogida","Pies rápidos","Teddiursa es un Pokémon de tipo normal introducido en la segunda generación."
"Tentacool","https://static.wikia.nocookie.net/espokemon/images/4/43/Tentacool.png/revision/latest/scale-to-width-down/260?cb=20080909115035","Tipo agua","Tipo veneno","Cuerpo puro","Lodo líquido","Tentacool es un Pokémon de tipo agua/veneno introducido en la primera generación."
"Tentacruel","https://static.wikia.nocookie.net/espokemon/images/7/78/Tentacruel.png/revision/latest/scale-to-width-down/260?cb=20080909115045","Tipo agua","Tipo veneno","Cuerpo puro","Lodo líquido","Tentacruel es un Pokémon de tipo agua/veneno introducido en la primera generación y es la forma evolucionada de Tentacool."
"Tepig","https://static.wikia.nocookie.net/espokemon/images/0/0e/Tepig.png/revision/latest/scale-to-width-down/260?cb=20120519045827","Tipo fuego","","Mar llamas","","Tepig es un Pokémon de tipo fuego introducido en la quinta generación. Es uno de los tres Pokémon iniciales de la región de Teselia, junto a Snivy y Oshawott."
"Terrakion","https://static.wikia.nocookie.net/espokemon/images/8/83/Terrakion.png/revision/latest/scale-to-width-down/350?cb=20141113215523","Tipo roca","Tipo lucha","Justiciero","","Terrakion es un Pokémon legendario de tipo roca/lucha introducido en la quinta generación. Pertenece a los espadachines místicos junto con Cobalion, Virizion, y su aprendiz, Keldeo."
"Thievul","https://static.wikia.nocookie.net/espokemon/images/5/56/Thievul.png/revision/latest/scale-to-width-down/350?cb=20200130190336","Tipo siniestro","","Fuga","Liviano","Thievul es un Pokémon zorro de color rojizo con una constitución moderada, miembros delgados y una cola larga. Tiene pelaje de pecho blanco que se hincha de su cuerpo y se asemeja vagamente a una corbata. Tiene dos orejas largas y negras sobre su cabeza y un pelaje negro alrededor de sus ojos que se asemeja a una máscara de dominó. Los bigotes negros en el extremo de su hocico tienen la forma de un bigote puntiagudo y las marcas blancas sobre sus ojos se asemejan a las cejas. Sus patas, espalda y la punta de su cola son todas negras, y conserva la punta de la cola ensanchada de su preevolución Nickit."
"Throh","https://static.wikia.nocookie.net/espokemon/images/d/d0/Throh.png/revision/latest/scale-to-width-down/260?cb=20101219054446","Tipo lucha","","Foco interno","Agallas","Throh es un Pokémon tipo lucha introducido en la quinta generación. Es la contraparte de Sawk."
"Thundurus","https://static.wikia.nocookie.net/espokemon/images/2/2c/Thundurus_avatar.png/revision/latest/scale-to-width-down/350?cb=20141113215731","Tipo eléctrico","Tipo volador","Bromista","Absorbe electricidad","Thundurus es un Pokémon legendario de tipo eléctrico/volador introducido en la quinta generación. Es la contraparte de Tornadus. Forma parte del trío de las nubes. Por su forma de captura en los videojuegos, es un Pokémon errante."
"Thwackey","https://static.wikia.nocookie.net/espokemon/images/b/b0/Thwackey.png/revision/latest/scale-to-width-down/350?cb=20191127171904","Tipo planta","","Espesura","","Thwackey es un Pokémon de aspecto simiesco. Posee un pelaje de color amarillo verdoso y unas extremidades marrones. Sus orejas y su cola son también de un color marrón oscuro. Sus manos son naranjas y muy similares a las de un humanoide. Su cara es similar a la de Grookey, aunque más seria y agresiva; con un hocico de color naranja y unos ojos amarillos. En la parte superior se puede observar que la pequeña ramita que adornaba su pelo ha crecido y se ha dividido en dos, y ahora hace la función de horquilla para el pelo."
"Timburr","https://static.wikia.nocookie.net/espokemon/images/7/7d/Timburr.png/revision/latest/scale-to-width-down/260?cb=20110111022755","Tipo lucha","","Agallas","Potencia bruta","Su nombre es una modificación de la palabra ""timber"", que significa ""viga de madera"" en inglés, haciendo referencia al objeto que lleva a cuestas. También puede ser de burly (""fornido""), haciendo referencia a su habilidad principal, la fuerza."
"Tirtouga","https://static.wikia.nocookie.net/espokemon/images/5/5e/Tirtouga.png/revision/latest/scale-to-width-down/260?cb=20101219044622","Tipo agua","Tipo roca","Roca sólida","Robustez","Tirtouga es un Pokémon de tipo agua/roca perteneciente a la quinta generación. Es uno de los Pokémon fósiles. En su caso es el fósil tapa con el que se le puede revivir. Es la contraparte de Archen."
"Togedemaru","https://static.wikia.nocookie.net/espokemon/images/8/8b/Togedemaru.png/revision/latest/scale-to-width-down/350?cb=20160920200604","Tipo eléctrico","Tipo acero","Punta acero","Pararrayos","Su nombre proviene de la combinación de las palabras japonesas 棘 toge (púa), 電気 denki (electricidad) y 丸 maru (redondo)"
"Togekiss","https://static.wikia.nocookie.net/espokemon/images/7/7b/Togekiss.png/revision/latest/scale-to-width-down/260?cb=20080911164109","Tipo hada","Tipo volador","Entusiasmo","Dicha","Togekiss es un Pokémon de tipo hada2/volador introducido en la cuarta generación. Es la evolución de Togetic."
"Togepi","https://static.wikia.nocookie.net/espokemon/images/f/ff/Togepi.png/revision/latest/scale-to-width-down/260?cb=20140206223753","Tipo hada","","Entusiasmo","Dicha","Togepi es un Pokémon bebé de tipo hada2 introducido en la segunda generación. Se trata de un Pokémon adelantado. Es la preevolución de Togetic."
"Togetic","https://static.wikia.nocookie.net/espokemon/images/a/a7/Togetic.png/revision/latest/scale-to-width-down/260?cb=20140206223841","Tipo hada","Tipo volador","Entusiasmo","Dicha","Togetic esta inspirado en un hada y un polluelo recién salido del cascarón. De color blanco, con las manchas características de sus evoluciones, es el Togepi que rompió el huevo. Ahora sus pies son más largos, con dos dedos, y tiene unas pequeñas alas que le sirven para volar."
"Torchic","https://static.wikia.nocookie.net/espokemon/images/4/4f/Torchic.png/revision/latest/scale-to-width-down/260?cb=20140612153748","Tipo fuego","","Mar llamas","","Torchic es un Pokémon de tipo fuego introducido en la tercera generación. Es uno de los Pokémon iniciales de la región Hoenn, junto con Treecko y Mudkip."
"Torkoal","https://static.wikia.nocookie.net/espokemon/images/6/63/Torkoal.png/revision/latest/scale-to-width-down/260?cb=20080910102304","Tipo fuego","","Humo blanco","Sequía","Torkoal es un Pokémon de tipo fuego introducido en la tercera generación."
"Tornadus","https://static.wikia.nocookie.net/espokemon/images/1/1d/Tornadus_avatar.png/revision/latest/scale-to-width-down/350?cb=20141113215853","Tipo volador","","Bromista","Regeneración","Tornadus es un Pokémon legendario de tipo volador introducido en la quinta generación. Es la contraparte de Thundurus. Forma parte del trío de las nubes. Por su forma de captura en los videojuegos, es un Pokémon errante."
"Torracat","https://static.wikia.nocookie.net/espokemon/images/f/f5/Torracat.png/revision/latest/scale-to-width-down/350?cb=20161004221016","Tipo fuego","","Mar llamas","","Torracat es un Pokémon de tipo fuego introducido en la séptima generación. Es la evolución de Litten."
"Torterra","https://static.wikia.nocookie.net/espokemon/images/0/05/Torterra.png/revision/latest/scale-to-width-down/350?cb=20151017103720","Tipo planta","Tipo tierra","Espesura","","Torterra es un Pokémon de tipo planta/tierra introducido en la cuarta generación. Es la evolución de Grotle."
"Totodile","https://static.wikia.nocookie.net/espokemon/images/e/e7/Totodile.png/revision/latest/scale-to-width-down/260?cb=20140206203727","Tipo agua","","Torrente","","Totodile es un Pokémon del tipo agua introducido en la segunda generación y es uno de los Pokémon iniciales que puedes elegir al iniciar tu aventura en la región de Johto, junto a Cyndaquil y Chikorita."
"Toucannon","https://static.wikia.nocookie.net/espokemon/images/e/ea/Toucannon.png/revision/latest/scale-to-width-down/350?cb=20170611010308","Tipo normal","Tipo volador","Vista lince","Encadenado","Toucannon está basado en un tucán toco."
"Toxapex","https://static.wikia.nocookie.net/espokemon/images/a/a4/Toxapex.png/revision/latest/scale-to-width-down/350?cb=20170611005405","Tipo veneno","Tipo agua","Ensañamiento","Flexibilidad","Toxapex está basado en una estrella de mar, concretamente una corona de espinas, famosas por alimentarse de corales y ser una amenaza para los arrecifes de coral."
"Toxel","https://static.wikia.nocookie.net/espokemon/images/9/9a/Toxel.png/revision/latest/scale-to-width-down/350?cb=20200917182631","Tipo eléctrico","Tipo veneno","Cobardía","Electricidad estática","Parece estar inspirado en una salamandra o tritón. Las protuberancias de su cabeza se asemejan a las que poseían los anquilosaurios."
"Toxicroak","https://static.wikia.nocookie.net/espokemon/images/1/1f/Toxicroak.png/revision/latest/scale-to-width-down/260?cb=20080911164151","Tipo veneno","Tipo lucha","Anticipación","Piel seca","Este Pokémon de aspecto macabro vive en ciénagas, pantanos y zonas húmedas. Cuando se siente en peligro, hincha la bolsa de su garganta y emite un gruñido con aspecto de una lúgubre risa. Puede transmitir su poderoso veneno por su piel y los pinchos de sus manos, los cuales pertenecían a Croagunk ahora se han desarrollado y sobresalen de forma magnifica."
"Toxtricity","https://static.wikia.nocookie.net/espokemon/images/7/7d/Toxtricity.png/revision/latest/scale-to-width-down/350?cb=20200217174927","Tipo eléctrico","Tipo veneno","Más","Menos","Es un Pokémon bípedo, parecido a una salamandra o un tritón, con un cuerpo de color púrpura y un vientre amarillo. Dependiendo de su forma, alude a un guitarrista o bajista."
"Tranquill","https://static.wikia.nocookie.net/espokemon/images/6/60/Tranquill.png/revision/latest/scale-to-width-down/260?cb=20101219053708","Tipo normal","Tipo volador","Sacapecho","Afortunado","Tranquill es un Pokémon del tipo normal/volador introducido en la quinta generación. Es la evolución de Pidove."
"Trapinch","https://static.wikia.nocookie.net/espokemon/images/e/e7/Trapinch.png/revision/latest/scale-to-width-down/260?cb=20080910102220","Tipo tierra","","Corte fuerte","Trampa arena","Trapinch es un Pokémon de tipo tierra introducido en la tercera generación."
"Treecko","https://static.wikia.nocookie.net/espokemon/images/b/b8/Treecko.png/revision/latest/scale-to-width-down/260?cb=20140612151325","Tipo planta","","Espesura","","Treecko es un Pokémon de tipo planta introducido en la tercera generación. Es uno de los Pokémon iniciales que pueden elegir los entrenadores que empiezan su aventura en la región de Hoenn de manos del profesor Abedul, junto a Torchic y Mudkip."
"Trevenant","https://static.wikia.nocookie.net/espokemon/images/e/ee/Trevenant.png/revision/latest/scale-to-width-down/260?cb=20131215200702","Tipo fantasma","Tipo planta","Cura natural","Cacheo","Trevenant es un Pokémon de tipo fantasma/planta introducido en la sexta generación. Es la forma evolucionada de Phantump y la contraparte de Gourgeist."
"Tropius","https://static.wikia.nocookie.net/espokemon/images/c/cd/Tropius.png/revision/latest/scale-to-width-down/260?cb=20080910102335","Tipo planta","Tipo volador","Clorofila","Poder solar","Su nombre proviene de la palabra tropic (trópico, en español), ya que su imagen da a entender que es un Pokémon del trópico, y de diplodocus, dinosaurio en el que está basado."
"Trubbish","https://static.wikia.nocookie.net/espokemon/images/d/df/Trubbish.png/revision/latest/scale-to-width-down/260?cb=20110111025330","Tipo veneno","","Hedor","Viscosidad","Su nombre occidental viene de trash y rubbish dos maneras de decir basura en inglés."
"Trumbeak","https://static.wikia.nocookie.net/espokemon/images/f/fa/Trumbeak.png/revision/latest/scale-to-width-down/350?cb=20161124002252","Tipo normal","Tipo volador","Vista lince","Encadenado","Se come las bayas y almacena sus semillas en su pico. Cuando encuentra enemigos o presas, dispara todas las semillas en una ráfaga. Al inclinar su pico, puede producir una variedad de sonidos, siendo una molestia ruidosa para sus vecinos."
"Tsareena","https://static.wikia.nocookie.net/espokemon/images/5/54/Tsareena.png/revision/latest/scale-to-width-down/350?cb=20190111190212","Tipo planta","","Defensa hoja","Regia presencia","Tsareena es un Pokémon de tipo planta introducido en la séptima generación. Es la evolución de Steenee."
"Turtonator","https://static.wikia.nocookie.net/espokemon/images/e/ed/Turtonator.png/revision/latest/scale-to-width-down/350?cb=20160818162443","Tipo fuego","Tipo dragón","Caparazón","","Turtonator es un Pokémon de tipo fuego/dragón introducido en la séptima generación."
"Turtwig","https://static.wikia.nocookie.net/espokemon/images/c/c8/Turtwig.png/revision/latest/scale-to-width-down/350?cb=20151017105732","Tipo planta","","Espesura","","Turtwig es un Pokémon de tipo planta introducido en la cuarta generación. Es uno de los Pokémon iniciales que pueden elegir los entrenadores que comienzan su aventura en la región Sinnoh,junto a Chimchar y Piplup."
"Tympole","https://static.wikia.nocookie.net/espokemon/images/3/31/Tympole.png/revision/latest/scale-to-width-down/260?cb=20101219050431","Tipo agua","","Nado rápido","Hidratación","Tympole es un Pokémon de tipo agua introducido en la quinta generación."
"Tynamo","https://static.wikia.nocookie.net/espokemon/images/7/7b/Tynamo.png/revision/latest/scale-to-width-down/260?cb=20110111031551","Tipo eléctrico","","Levitación","","Su nombre viene de la palabra tiny (pequeño en inglés) y dynamo (dínamo en inglés). También podría provenir del nombre científico del atún: Thunnus thynnus"
"Typhlosion","https://static.wikia.nocookie.net/espokemon/images/5/51/Typhlosion.png/revision/latest/scale-to-width-down/350?cb=20150214144907","Tipo fuego","","Mar llamas","","Su nombre podría provenir de las palabras en inglés typhoon (tifón tal vez refiriéndose más al titán mitológico griego que estaba encerrado debajo del volcán Etna que al fenómeno meteorológico) y explosion (explosión). También es similar a la palabra griega typhus, ardiente, muy caluroso, en referencia a la temperatura corporal que tiene y al fuego que expulsa por su espalda. También podría estar relacionado con el inglés tephra (tefra en inglés), material volcánico expulsado en una erupción."
"Tyranitar","https://static.wikia.nocookie.net/espokemon/images/9/95/Tyranitar.png/revision/latest/scale-to-width-down/260?cb=20140213192850","Tipo roca","Tipo siniestro","Chorro arena","","Tyranitar es un Pokémon de tipo roca/siniestro introducido en la segunda generación. Es la evolución de Pupitar, a partir de la sexta generación puede megaevolucionar en Mega-Tyranitar."
"Tyrantrum","https://static.wikia.nocookie.net/espokemon/images/2/28/Tyrantrum.png/revision/latest/scale-to-width-down/350?cb=20150906194237","Tipo roca","Tipo dragón","Mandíbula fuerte","","Tyrantrum es un Pokémon de tipo roca/dragón introducido en la sexta generación. Es la evolución de Tyrunt y la contraparte de Aurorus."
"Tyrogue","https://static.wikia.nocookie.net/espokemon/images/b/b0/Tyrogue.png/revision/latest/scale-to-width-down/260?cb=20140210200614","Tipo lucha","","Agallas","Impasible","Tyrogue es un Pokémon de tipo lucha introducido en la segunda generación. Es la preevolución de Hitmonlee, Hitmonchan y Hitmontop y es uno de los Pokémon bebés."
"Tyrunt","https://static.wikia.nocookie.net/espokemon/images/8/81/Tyrunt.png/revision/latest/scale-to-width-down/350?cb=20151124134648","Tipo roca","Tipo dragón","Mandíbula fuerte","","Tyrunt es un Pokémon de tipo roca/dragón introducido en la sexta generación. Se trata de un Pokémon revivido a partir del fósil mandíbula."
"Umbreon","https://static.wikia.nocookie.net/espokemon/images/9/9f/Umbreon.png/revision/latest/scale-to-width-down/260?cb=20140208131643","Tipo siniestro","","Sincronía","","Umbreon es un Pokémon de tipo siniestro introducido en la segunda generación. Es una de las ocho posibles evoluciones de Eevee."
"Unfezant","https://static.wikia.nocookie.net/espokemon/images/9/92/Unfezant.png/revision/latest/scale-to-width-down/260?cb=20110219180805","Tipo normal","Tipo volador","Sacapecho","Afortunado","Unfezant es un Pokémon de tipo normal/volador introducido en la quinta generación. Es la evolución de Tranquill."
"Unown","https://static.wikia.nocookie.net/espokemon/images/f/f1/Unown.png/revision/latest/scale-to-width-down/260?cb=20140208131955","Tipo psíquico","","Levitación","","Unown es un Pokémon de tipo psíquico introducido en la segunda generación."
"Ursaring","https://static.wikia.nocookie.net/espokemon/images/6/61/Ursaring.png/revision/latest/scale-to-width-down/260?cb=20140208170048","Tipo normal","","Agallas","Pies rápidos","Su nombre viene de ursa (del nombre científico en latín de los osos, ursidae) y ring (anillo en inglés), en referencia al círculo amarillo en el centro de su estómago."
"Urshifu","https://static.wikia.nocookie.net/espokemon/images/1/15/Urshifu.png/revision/latest/scale-to-width-down/350?cb=20210822110603","Tipo lucha","Tipo siniestro","","","Urshifu estilo brusco es de tipo lucha/siniestro. Urshifu estilo fluido es de tipo lucha/agua."
"Uxie","https://static.wikia.nocookie.net/espokemon/images/e/e5/Uxie.png/revision/latest/scale-to-width-down/350?cb=20141113220128","Tipo psíquico","","Levitación","","Su nombre podría provenir de 行く先 yukusaki (futuro), 知識 chishiki (conocimiento) y pixie (duendecillo en inglés). También podría venir de you (tú en inglés) y pixie. Su nombre japonés, Yuxie, probablemente obedezca a la primera posibilidad de Uxie, debido a su parecido y su origen japonés."
"Vanillish","https://static.wikia.nocookie.net/espokemon/images/d/dd/Vanillish.png/revision/latest/scale-to-width-down/260?cb=20110312221959","Tipo hielo","","Gélido","Manto níveo","Vanillish es un Pokémon de tipo hielo introducido en la quinta generación. Es la forma evolucionada de Vanillite."
"Vanillite","https://static.wikia.nocookie.net/espokemon/images/5/5e/Vanillite.png/revision/latest/scale-to-width-down/350?cb=20160625151439","Tipo hielo","","Gélido","Manto níveo","Vanillite es un Pokémon de tipo hielo introducido en la quinta generación."
"Vanilluxe","https://static.wikia.nocookie.net/espokemon/images/4/41/Vanilluxe.png/revision/latest/scale-to-width-down/260?cb=20110312222112","Tipo hielo","","Gélido","Nevada","Vanilluxe es un Pokémon de tipo hielo introducido en la quinta generación. Es la forma evolucionada de Vanillish."
"Vaporeon","https://static.wikia.nocookie.net/espokemon/images/f/fc/Vaporeon.png/revision/latest/scale-to-width-down/260?cb=20090601084626","Tipo agua","","Absorbe agua","","Vaporeon es un Pokémon de tipo agua introducido en la primera generación. Es una de las ocho evoluciones posibles de Eevee."
"Venipede","https://static.wikia.nocookie.net/espokemon/images/b/bd/Venipede.png/revision/latest/scale-to-width-down/260?cb=20101219045951","Tipo bicho","Tipo veneno","Enjambre","Punto tóxico","Venipede es un Pokémon de tipo bicho/veneno introducido en la quinta generación."
"Venomoth","https://static.wikia.nocookie.net/espokemon/images/c/c2/Venomoth.png/revision/latest/scale-to-width-down/260?cb=20080909115136","Tipo bicho","Tipo veneno","Polvo escudo","Cromolente","Venomoth es un Pokémon de tipo bicho/veneno introducido en la primera generación. Es la forma evolucionada de Venonat."
"Venonat","https://static.wikia.nocookie.net/espokemon/images/d/d3/Venonat.png/revision/latest/scale-to-width-down/260?cb=20080909115146","Tipo bicho","Tipo veneno","Ojocompuesto","Cromolente","Venonat es un Pokémon de tipo bicho/veneno introducido en la primera generación."
"Venusaur","https://static.wikia.nocookie.net/espokemon/images/b/be/Venusaur.png/revision/latest/scale-to-width-down/350?cb=20160309230456","Tipo planta","Tipo veneno","Espesura","","Venusaur es un Pokémon de tipo planta/veneno introducido en la primera generación. Es la evolución de Ivysaur y, a partir de la sexta generación, puede megaevolucionar en Mega-Venusaur."
"Vespiquen","https://static.wikia.nocookie.net/espokemon/images/5/52/Vespiquen.png/revision/latest/scale-to-width-down/260?cb=20080715140137","Tipo bicho","Tipo volador","Presión","","Vespiquen es un Pokémon de tipo bicho/volador introducido en la cuarta generación. Evoluciona siempre de un Combee hembra, nunca de un macho."
"Vibrava","https://static.wikia.nocookie.net/espokemon/images/1/13/Vibrava.png/revision/latest/scale-to-width-down/260?cb=20080910102459","Tipo tierra","Tipo dragón","Levitación","","Vibrava es un Pokémon tipo tierra/dragón introducido en la tercera generación. Es la forma evolucionada de Trapinch."
"Victini","https://static.wikia.nocookie.net/espokemon/images/4/45/Victini.png/revision/latest/scale-to-width-down/350?cb=20160625151113","Tipo psíquico","Tipo fuego","Tinovictoria","","Victini es un Pokémon singular de tipo psíquico/fuego introducido en la quinta generación. Encabeza la Pokédex de Teselia con el Nº 000."
"Victreebel","https://static.wikia.nocookie.net/espokemon/images/5/55/Victreebel.png/revision/latest/scale-to-width-down/260?cb=20080909115156","Tipo planta","Tipo veneno","Clorofila","","Victreebel es una combinación de las palabras en inglés vicious (vicioso, cruel o perverso) como se muestra en el anime, tree (árbol) y bell (campana, por su forma). También, si nos guiamos por el sonido del nombre se parece bastante a ""Big Tree Bell"", es decir, ""Gran Árbol Campana""."
"Vigoroth","https://static.wikia.nocookie.net/espokemon/images/6/6d/Vigoroth.png/revision/latest/scale-to-width-down/260?cb=20080910102516","Tipo normal","","Espíritu vital","","Vigoroth es un Pokémon de tipo normal introducido en la tercera generación. Es la forma evolucionada de Slakoth."
"Vikavolt","https://static.wikia.nocookie.net/espokemon/images/c/cd/Vikavolt.png/revision/latest/scale-to-width-down/350?cb=20160701142856","Tipo bicho","Tipo eléctrico","Levitación","","Vikavolt está basado tanto en un ciervo volante, como en unas pinzas de cocodrilo de las usadas en las baterías."
"Vileplume","https://static.wikia.nocookie.net/espokemon/images/3/32/Vileplume.png/revision/latest/scale-to-width-down/260?cb=20080909115204","Tipo planta","Tipo veneno","Clorofila","","En inglés, su nombre proviene de las palabras vile (vil) y plume (penacho, penacho tercera acepción) o de ""vileplume"", nombre de la planta en la que está basado."
"Virizion","https://static.wikia.nocookie.net/espokemon/images/6/64/Virizion.png/revision/latest/scale-to-width-down/350?cb=20141113220353","Tipo planta","Tipo lucha","Justiciero","","Virizion es un Pokémon legendario de tipo planta/lucha introducido en la quinta generación. Pertenece a los espadachines místicos junto con Cobalion, Terrakion, y su aprendiz, Keldeo."
"Vivillon","https://static.wikia.nocookie.net/espokemon/images/0/07/Vivillon_floral.png/revision/latest/scale-to-width-down/350?cb=20160119235412","Tipo bicho","Tipo volador","Ojo compuesto","Polvo escudo","Vivillon es un Pokémon de tipo bicho/volador introducido en la sexta generación. Es la forma evolucionada de Spewpa."
"Volbeat","https://static.wikia.nocookie.net/espokemon/images/3/3a/Volbeat.png/revision/latest/scale-to-width-down/260?cb=20080910102530","Tipo bicho","","Enjambre","Iluminación","Volbeat es un Pokémon de tipo bicho introducido en la tercera generación y la contraparte masculina de Illumise. Es un Pokémon adelantado."
"Volcanion","https://static.wikia.nocookie.net/espokemon/images/8/8b/Volcanion.png/revision/latest/scale-to-width-down/350?cb=20151214165948","Tipo fuego","Tipo agua","Absorbe agua","","Volcanion es un Pokémon singular de tipo fuego/agua introducido en la sexta generación."
"Volcarona","https://static.wikia.nocookie.net/espokemon/images/5/5e/Volcarona.png/revision/latest/scale-to-width-down/260?cb=20110419215253","Tipo bicho","Tipo fuego","Cuerpo llama","","Volcarona es un Pokémon de tipo bicho/fuego introducido en la quinta generación. Es la forma evolucionada de Larvesta."
"Voltorb","https://static.wikia.nocookie.net/espokemon/images/8/80/Voltorb.png/revision/latest/scale-to-width-down/260?cb=20090916184937","Tipo eléctrico","","Insonorizar","Electricidad estática","Voltorb es un Pokémon artificial de tipo eléctrico introducido en la primera generación."
"Voltorb de Hisui","https://static.wikia.nocookie.net/espokemon/images/a/af/Voltorb_de_Hisui.png/revision/latest/scale-to-width-down/350?cb=20211210094004","Tipo eléctrico","Tipo planta","","",""
"Vullaby","https://static.wikia.nocookie.net/espokemon/images/8/84/Vullaby.png/revision/latest/scale-to-width-down/260?cb=20110312225917","Tipo siniestro","Tipo volador","Sacapecho","Funda","Vullaby es un Pokémon de tipo siniestro/volador introducido en la quinta generación. Es la contraparte de Rufflet."
"Vulpix","https://static.wikia.nocookie.net/espokemon/images/8/8d/Vulpix.png/revision/latest/scale-to-width-down/260?cb=20080909115229","Tipo fuego","","Absorbe fuego","","Vulpix es un Pokémon de tipo fuego introducido en la primera generación. Es la forma habitual del Vulpix de Alola. Es la contraparte de Growlithe."
"Vulpix de Alola","https://static.wikia.nocookie.net/espokemon/images/8/89/Vulpix_de_Alola.png/revision/latest/scale-to-width-down/350?cb=20160801132752","Tipo hielo","","Manto níveo","","Vulpix de Alola es un Pokémon de tipo hielo introducido en la séptima generación. Es la forma regional de Vulpix."
"Wailmer","https://static.wikia.nocookie.net/espokemon/images/3/30/Wailmer.png/revision/latest/scale-to-width-down/260?cb=20080910102603","Tipo agua","","Velo agua","Despiste","El nombre de Wailmer es un juego de palabras con whale (ballena) y wail que puede ser traducido como ""gemido"", refiriéndose al canto de las ballenas. La palabra mer es traducida del francés como ""mar""."
"Wailord","https://static.wikia.nocookie.net/espokemon/images/8/89/Wailord.png/revision/latest/scale-to-width-down/260?cb=20080910102611","Tipo agua","","Velo agua","Despiste","Wailord es un Pokémon tipo agua introducido en la tercera generación. Es conocido por ser el segundo Pokémon más grande, antes que Eternatus."
"Walrein","https://static.wikia.nocookie.net/espokemon/images/8/80/Walrein.png/revision/latest/scale-to-width-down/260?cb=20080910102626","Tipo hielo","Tipo agua","Sebo","Gélido","Walrein es un Pokémon de tipo hielo/agua introducido en la tercera generación. Es la evolución de Sealeo."
"Wartortle","https://static.wikia.nocookie.net/espokemon/images/d/d7/Wartortle.png/revision/latest/scale-to-width-down/260?cb=20140207202657","Tipo agua","","Torrente","","Wartortle es un Pokémon de tipo agua introducido en la primera generación. Es la forma evolucionada de Squirtle, uno de los Pokémon iniciales de Kanto."
"Watchog","https://static.wikia.nocookie.net/espokemon/images/6/6d/Watchog.png/revision/latest/scale-to-width-down/260?cb=20100811193838","Tipo normal","","Vista lince","Iluminación","Watchog es un Pokémon de tipo normal introducido en la quinta generación, es la evolución de Patrat."
"Weavile","https://static.wikia.nocookie.net/espokemon/images/5/57/Weavile.png/revision/latest/scale-to-width-down/260?cb=20080321180614","Tipo siniestro","Tipo hielo","Presión","","Weavile es un Pokémon de tipo siniestro/hielo introducido en la cuarta generación, es la evolución de Sneasel. Se trata de un Pokémon adelantado."
"Weedle","https://static.wikia.nocookie.net/espokemon/images/d/d6/Weedle.png/revision/latest/scale-to-width-down/260?cb=20080723091802","Tipo bicho","Tipo veneno","Polvo escudo","","Weedle es un Pokémon del tipo bicho/veneno introducido en la primera generación. Es la contraparte de Caterpie."
"Weepinbell","https://static.wikia.nocookie.net/espokemon/images/f/f9/Weepinbell.png/revision/latest/scale-to-width-down/260?cb=20080908162518","Tipo planta","Tipo veneno","Clorofila","","Weepinbell es un Pokémon introducido en la primera generación, de tipo planta/veneno. Es la evolución de Bellsprout y la contraparte de Gloom."
